[2013-08-01 10:08:03]	bos.stream.rock.net	944	Follow	905
[2013-08-01 10:08:03]	phi.stream.rock.net	610	Follow	228
[2013-08-01 10:08:03]	bos.stream.rock.net	557	Follow	709
[2013-08-01 10:09:26]	ny.stream.rock.net	884	SongPlayed	3675	135
[2013-08-01 10:09:58]	wa.stream.rock.net	972	SongPlayed	1284	268
[2013-08-01 10:32:57]	bos.stream.rock.net	577	SongPlayed	120	65
[2013-08-01 10:41:17]	bos.stream.rock.net	301	SongPlayed	2186	246
[2013-08-01 10:41:17]	bos.stream.rock.net	301	SongPlayed	2186	246
[2013-08-01 10:46:34]	phi.stream.rock.net	80	SongPlayed	4858	121
[2013-08-01 11:02:14]	ny.stream.rock.net	637	SongPlayed	3763	INF
[2013-08-01 11:31:31]	wa.stream.rock.net	75	SongPlayed	6616	10035
[2013-08-01 11:33:58]	ny.stream.rock.net	579	SongPlayed	5310	326
[2013-08-01 11:55:25]	bos.stream.rock.net	34	SongPlayed	4868	169
[2013-08-01 12:12:11]	wa.stream.rock.net	816	SongPlayed	3777	-17
[2013-08-01 12:19:27]	bos.stream.rock.net	657	SongPlayed	6443	364
[2013-08-01 12:24:52]	wa.stream.rock.net	816	SongPlayed	5936	10077
[2013-08-01 12:43:13]	bos.stream.rock.net	251	SongPlayed	3593	295
[2013-08-01 12:47:03]	wa.stream.rock.net	668	SongPlayed	6586	365
[2013-08-01 12:47:06]	bos.stream.rock.net	858	Follow	858
[2013-08-01 12:51:00]	wa.stream.rock.net	574	SongPlayed	5619	192
[2013-08-01 13:06:20]	wa.stream.rock.net	634	SongPlayed	4312	328
[2013-08-01 13:07:30]	bos.stream.rock.net	370	SongPlayed	2343	268
[2013-08-01 13:16:18]	phi.stream.rock.net	853	SongPlayed	3120	112
[2013-08-01 13:17:29]	wa.stream.rock.net	34	SongPlayed	3327	105
[2013-08-01 13:29:55]	phi.stream.rock.net	475	SongPlayed	6503	309
[2013-08-01 13:34:44]	ny.stream.rock.net	69	SongPlayed	3441	121
[2013-08-01 14:01:39]	phi.stream.rock.net	884	SongPlayed	2618	389
[2013-08-01 14:18:09]	phi.stream.rock.net	69	SongPlayed	531	258
[2013-08-01 14:18:12]	bos.stream.rock.net	107	Follow	840
[2013-08-01 14:18:12]	bos.stream.rock.net	107	Follow	840
[2013-08-01 14:28:51]	ny.stream.rock.net	808	SongPlayed	6211	154
[2013-08-01 14:40:27]	ny.stream.rock.net	799	SongPlayed	1939	212
[2013-08-01 14:40:27]	ny.stream.rock.net	799	SongPlayed	1939	212
[2013-08-01 15:19:35]	bos.stream.rock.net	791	SongPlayed	6279	-9
[2013-08-01 15:21:30]	wa.stream.rock.net	791	SongPlayed	3684	1
[2013-08-01 15:26:35]	phi.stream.rock.net	567	SongPlayed	420	384
[2013-08-01 15:39:55]	phi.stream.rock.net	180	SongPlayed	2288	27
[2013-08-01 15:41:59]	phi.stream.rock.net	99	SongPlayed	1973	333
[2013-08-01 15:59:36]	bos.stream.rock.net	318	SongPlayed	649	10288
[2013-08-01 15:59:43]	ny.stream.rock.net	188	Follow	336
[2013-08-01 16:06:11]	bos.stream.rock.net	816	SongPlayed	3244	112
[2013-08-01 16:11:06]	wa.stream.rock.net	475	SongPlayed	3654	262
[2013-08-01 16:14:38]	bos.stream.rock.net	86	SongPlayed	4650	215
[2013-08-01 16:19:09]	ny.stream.rock.net	810	SongPlayed	5699	207
[2013-08-01 16:23:08]	ny.stream.rock.net	267	SongPlayed	1782	-4
[2013-08-01 16:28:00]	bos.stream.rock.net	668	SongPlayed	5890	396
[2013-08-01 16:35:52]	ny.stream.rock.net	640	SongPlayed	3832	159
[2013-08-01 16:55:53]	ny.stream.rock.net	34	SongPlayed	4059	268
[2013-08-01 16:56:39]	bos.stream.rock.net	34	SongPlayed	4858	351
[2013-08-01 16:56:43]	bos.stream.rock.net	313	Follow	946
[2013-08-01 16:56:43]	wa.stream.rock.net	224	Follow	243
[2013-08-01 17:11:53]	phi.stream.rock.net	875	SongPlayed	6518	308
[2013-08-01 17:14:29]	ny.stream.rock.net	994	SongPlayed	5253	-24
[2013-08-01 17:23:48]	wa.stream.rock.net	69	SongPlayed	1224	266
[2013-08-01 17:24:17]	bos.stream.rock.net	657	SongPlayed	1960	378
[2013-08-01 18:02:07]	phi.stream.rock.net	137	SongPlayed	5006	385
[2013-08-01 18:03:39]	wa.stream.rock.net	69	SongPlayed	912	108
[2013-08-01 18:04:26]	bos.stream.rock.net	787	SongPlayed	4216	274
[2013-08-01 18:04:31]	wa.stream.rock.net	631	Follow	215
[2013-08-01 18:04:31]	wa.stream.rock.net	631	Follow	215
[2013-08-01 18:09:36]	ny.stream.rock.net	267	SongPlayed	3361	26
[2013-08-01 18:09:36]	ny.stream.rock.net	267	SongPlayed	3361	26
[2013-08-01 18:13:46]	wa.stream.rock.net	475	SongPlayed	2652	378
[2013-08-01 18:15:56]	bos.stream.rock.net	69	SongPlayed	3422	10217
[2013-08-01 18:18:51]	ny.stream.rock.net	630	SongPlayed	1923	270
[2013-08-01 18:20:04]	wa.stream.rock.net	853	SongPlayed	6281	-12
[2013-08-01 18:20:36]	wa.stream.rock.net	884	SongPlayed	6294	198
[2013-08-01 18:26:48]	phi.stream.rock.net	146	SongPlayed	222	352
[2013-08-01 18:34:11]	bos.stream.rock.net	626	SongPlayed	4843	299
[2013-08-01 18:39:08]	bos.stream.rock.net	45	SongPlayed	6160	68
[2013-08-01 18:39:55]	wa.stream.rock.net	69	SongPlayed	105	214
[2013-08-01 18:54:28]	ny.stream.rock.net	146	SongPlayed	2537	259
[2013-08-01 18:54:32]	bos.stream.rock.net	428	Follow	428
[2013-08-01 18:54:55]	bos.stream.rock.net	45	SongPlayed	582	352
[2013-08-01 18:55:02]	phi.stream.rock.net	464	Follow	150
[2013-08-01 18:55:03]	phi.stream.rock.net	552	Follow	127
[2013-08-01 19:03:10]	phi.stream.rock.net	230	SongPlayed	5881	233
[2013-08-01 19:16:27]	ny.stream.rock.net	99	SongPlayed	2404	395
[2013-08-01 19:17:05]	ny.stream.rock.net	99	SongPlayed	4505	115
[2013-08-01 19:27:15]	bos.stream.rock.net	306	SongPlayed	653	78
[2013-08-01 19:35:11]	wa.stream.rock.net	328	SongPlayed	4433	-4
[2013-08-01 19:47:42]	bos.stream.rock.net	567	SongPlayed	5067	246
[2013-08-01 19:47:50]	wa.stream.rock.net	92	Follow	696
[2013-08-01 19:52:56]	bos.stream.rock.net	808	SongPlayed	2214	76
[2013-08-01 20:20:25]	bos.stream.rock.net	230	SongPlayed	2339	154
[2013-08-01 20:32:12]	ny.stream.rock.net	665	SongPlayed	320	71
[2013-08-01 20:55:35]	wa.stream.rock.net	416	SongPlayed	4542	270
[2013-08-01 21:02:47]	ny.stream.rock.net	173	SongPlayed	130	103
[2013-08-01 21:04:40]	wa.stream.rock.net	791	SongPlayed	695	75
[2013-08-01 21:22:35]	ny.stream.rock.net	80	SongPlayed	3463	231
[2013-08-01 21:47:58]	phi.stream.rock.net	574	SongPlayed	6491	347
[2013-08-01 21:48:03]	phi.stream.rock.net	376	Follow	49
[2013-08-01 22:23:35]	bos.stream.rock.net	875	SongPlayed	2907	240
[2013-08-01 22:28:23]	wa.stream.rock.net	574	SongPlayed	5593	-3
[2013-08-01 22:31:20]	bos.stream.rock.net	791	SongPlayed	4635	404
[2013-08-01 22:39:00]	ny.stream.rock.net	724	SongPlayed	6756	312
[2013-08-01 22:41:28]	bos.stream.rock.net	683	SongPlayed	760	148
[2013-08-01 22:46:46]	ny.stream.rock.net	808	SongPlayed	558	78
[2013-08-01 23:12:24]	wa.stream.rock.net	251	SongPlayed	4242	345
[2013-08-01 23:12:29]	wa.stream.rock.net	694	Follow	353
[2013-08-01 23:12:28]	wa.stream.rock.net	344	Follow	163
[2013-08-01 23:29:05]	wa.stream.rock.net	619	SongPlayed	1418	144
[2013-08-01 23:34:16]	ny.stream.rock.net	657	SongPlayed	1011	28
[2013-08-01 23:39:47]	ny.stream.rock.net	808	SongPlayed	3626	183
[2013-08-01 23:52:53]	bos.stream.rock.net	724	SongPlayed	6638	-15
[2013-08-02 01:22:20]	ny.stream.rock.net	306	SongPlayed	2982	236
[2013-08-02 02:04:12]	bos.stream.rock.net	518	SongPlayed	4954	85
[2013-08-02 02:46:43]	wa.stream.rock.net	99	SongPlayed	4230	385
[2013-08-02 03:52:25]	phi.stream.rock.net	34	SongPlayed	1276	208
[2013-08-02 05:01:45]	ny.stream.rock.net	574	SongPlayed	5424	249
[2013-08-02 05:01:48]	ny.stream.rock.net	257	Follow	998
[2013-08-02 05:01:52]	bos.stream.rock.net	925	Follow	691
[2013-08-02 05:07:05]	wa.stream.rock.net	900	SongPlayed	580	92
[2013-08-02 05:12:26]	ny.stream.rock.net	880	SongPlayed	6324	402
[2013-08-02 05:24:10]	bos.stream.rock.net	579	SongPlayed	4273	345
[2013-08-02 05:34:18]	phi.stream.rock.net	808	SongPlayed	6392	11
[2013-08-02 05:36:01]	ny.stream.rock.net	34	SongPlayed	5992	334
[2013-08-02 05:36:06]	ny.stream.rock.net	443	Follow	65
[2013-08-02 05:43:18]	ny.stream.rock.net	657	SongPlayed	1111	23
[2013-08-02 06:08:47]	phi.stream.rock.net	626	SongPlayed	5616	261
[2013-08-02 06:09:31]	ny.stream.rock.net	421	SongPlayed	5068	97
[2013-08-02 06:17:26]	bos.stream.rock.net	263	SongPlayed	6335	205
[2013-08-02 06:31:01]	bos.stream.rock.net	808	SongPlayed	1339	135
[2013-08-02 06:31:09]	phi.stream.rock.net	444	Follow	574
[2013-08-02 06:32:47]	phi.stream.rock.net	574	SongPlayed	4062	358
[2013-08-02 06:37:36]	ny.stream.rock.net	867	SongPlayed	5035	234
[2013-08-02 07:15:14]	ny.stream.rock.net	577	SongPlayed	130	286
[2013-08-02 07:15:21]	phi.stream.rock.net	933	Follow	660
[2013-08-02 07:15:19]	wa.stream.rock.net	229	Follow	500
[2013-08-02 07:20:51]	ny.stream.rock.net	950	SongPlayed	3107	277
[2013-08-02 07:35:01]	bos.stream.rock.net	665	SongPlayed	2005	170
[2013-08-02 07:42:38]	ny.stream.rock.net	869	SongPlayed	5064	10009
[2013-08-02 07:42:46]	bos.stream.rock.net	428	Follow	50
[2013-08-02 07:42:44]	wa.stream.rock.net	481	Follow	806
[2013-08-02 08:16:25]	phi.stream.rock.net	417	SongPlayed	2079	43
[2013-08-02 08:17:27]	wa.stream.rock.net	417	SongPlayed	1696	335
[2013-08-02 08:17:36]	ny.stream.rock.net	768	Follow	564
[2013-08-02 08:17:31]	bos.stream.rock.net	326	Follow	310
[2013-08-02 08:53:49]	wa.stream.rock.net	148	SongPlayed	6521	206
[2013-08-02 09:02:43]	ny.stream.rock.net	475	SongPlayed	3515	11
[2013-08-02 09:06:09]	phi.stream.rock.net	791	SongPlayed	2938	-21
[2013-08-02 09:06:49]	ny.stream.rock.net	430	SongPlayed	1229	140
[2013-08-02 09:06:49]	bos.stream.rock.net	304	Follow	139
[2013-08-02 09:08:16]	wa.stream.rock.net	797	SongPlayed	6552	182
[2013-08-02 09:13:28]	phi.stream.rock.net	328	SongPlayed	6404	173
[2013-08-02 09:14:47]	phi.stream.rock.net	619	SongPlayed	1047	199
[2013-08-02 09:21:56]	ny.stream.rock.net	295	SongPlayed	1902	179
[2013-08-02 09:24:43]	ny.stream.rock.net	585	SongPlayed	4837	160
[2013-08-02 09:24:52]	wa.stream.rock.net	588	Follow	533
[2013-08-02 09:24:46]	wa.stream.rock.net	183	Follow	989
[2013-08-02 09:28:33]	wa.stream.rock.net	808	SongPlayed	3396	47
[2013-08-02 09:35:16]	wa.stream.rock.net	797	SongPlayed	5925	337
[2013-08-02 09:35:20]	ny.stream.rock.net	199	Follow	408
[2013-08-02 09:42:51]	wa.stream.rock.net	524	SongPlayed	2613	66
[2013-08-02 09:43:13]	phi.stream.rock.net	137	SongPlayed	1770	15
[2013-08-02 09:44:05]	phi.stream.rock.net	808	SongPlayed	2618	18
[2013-08-02 09:55:52]	wa.stream.rock.net	574	SongPlayed	1593	350
[2013-08-02 09:56:00]	bos.stream.rock.net	732	Follow	212
[2013-08-02 10:00:32]	bos.stream.rock.net	853	SongPlayed	2173	279
[2013-08-02 10:03:34]	ny.stream.rock.net	574	SongPlayed	5252	280
[2013-08-02 10:05:25]	phi.stream.rock.net	293	SongPlayed	551	144
[2013-08-02 10:06:11]	bos.stream.rock.net	230	SongPlayed	3437	223
[2013-08-02 10:06:19]	phi.stream.rock.net	486	SongPlayed	4407	404
[2013-08-02 10:06:47]	phi.stream.rock.net	508	SongPlayed	668	30
[2013-08-02 10:08:55]	phi.stream.rock.net	69	SongPlayed	4473	201
[2013-08-02 10:09:01]	bos.stream.rock.net	233	Follow	250
[2013-08-02 10:08:55]	phi.stream.rock.net	257	Follow	529
[2013-08-02 10:12:28]	ny.stream.rock.net	251	SongPlayed	17	49
[2013-08-02 10:20:06]	ny.stream.rock.net	797	SongPlayed	6505	68
[2013-08-02 10:21:27]	ny.stream.rock.net	475	SongPlayed	6572	140
[2013-08-02 10:21:31]	ny.stream.rock.net	861	Follow	245
[2013-08-02 10:21:55]	wa.stream.rock.net	519	SongPlayed	2772	197
[2013-08-02 10:21:55]	wa.stream.rock.net	519	SongPlayed	2772	197
[2013-08-02 10:22:29]	wa.stream.rock.net	421	SongPlayed	3616	311
[2013-08-02 10:36:51]	bos.stream.rock.net	989	SongPlayed	3349	127
[2013-08-02 10:38:34]	wa.stream.rock.net	99	SongPlayed	985	231
[2013-08-02 11:03:33]	bos.stream.rock.net	884	SongPlayed	409	52
[2013-08-02 11:03:33]	bos.stream.rock.net	884	SongPlayed	409	52
[2013-08-02 11:11:37]	ny.stream.rock.net	48	SongPlayed	3954	250
[2013-08-02 11:18:41]	ny.stream.rock.net	601	SongPlayed	6519	245
[2013-08-02 11:18:48]	bos.stream.rock.net	817	Follow	422
[2013-08-02 11:20:06]	phi.stream.rock.net	574	SongPlayed	6576	419
[2013-08-02 11:20:36]	wa.stream.rock.net	696	SongPlayed	2366	172
[2013-08-02 11:22:58]	bos.stream.rock.net	34	SongPlayed	2501	83
[2013-08-02 11:30:39]	wa.stream.rock.net	574	SongPlayed	1427	415
[2013-08-02 11:35:09]	bos.stream.rock.net	193	SongPlayed	4304	196
[2013-08-02 11:44:31]	wa.stream.rock.net	637	SongPlayed	3046	394
[2013-08-02 11:48:28]	wa.stream.rock.net	146	SongPlayed	158	400
[2013-08-02 11:48:36]	bos.stream.rock.net	381	Follow	166
[2013-08-02 11:55:57]	wa.stream.rock.net	69	SongPlayed	3107	221
[2013-08-02 12:03:24]	bos.stream.rock.net	542	SongPlayed	3797	57
[2013-08-02 12:09:44]	bos.stream.rock.net	810	SongPlayed	5870	222
[2013-08-02 12:09:49]	bos.stream.rock.net	73	Follow	217
[2013-08-02 12:11:21]	ny.stream.rock.net	668	SongPlayed	5972	94
[2013-08-02 12:13:50]	ny.stream.rock.net	193	SongPlayed	4848	259
[2013-08-02 12:27:37]	wa.stream.rock.net	791	SongPlayed	2802	394
[2013-08-02 12:29:01]	ny.stream.rock.net	884	SongPlayed	1165	72
[2013-08-02 12:41:52]	bos.stream.rock.net	869	SongPlayed	5169	352
[2013-08-02 12:45:13]	ny.stream.rock.net	367	SongPlayed	2166	286
[2013-08-02 12:51:36]	wa.stream.rock.net	366	SongPlayed	3624	26
[2013-08-02 12:51:45]	phi.stream.rock.net	317	Follow	978
[2013-08-02 12:51:45]	phi.stream.rock.net	317	Follow	978
[2013-08-02 12:51:45]	phi.stream.rock.net	589	Follow	110
[2013-08-02 13:06:47]	wa.stream.rock.net	574	SongPlayed	4996	347
[2013-08-02 13:10:39]	wa.stream.rock.net	69	SongPlayed	2883	-17
[2013-08-02 13:22:03]	bos.stream.rock.net	173	SongPlayed	2074	-18
[2013-08-02 13:22:03]	bos.stream.rock.net	173	SongPlayed	2074	-18
[2013-08-02 13:23:42]	phi.stream.rock.net	574	SongPlayed	508	10171
[2013-08-02 13:25:46]	bos.stream.rock.net	230	SongPlayed	3974	276
[2013-08-02 13:29:52]	bos.stream.rock.net	80	SongPlayed	5101	277
[2013-08-02 13:33:15]	ny.stream.rock.net	744	SongPlayed	5401	223
[2013-08-02 13:38:53]	bos.stream.rock.net	416	SongPlayed	917	261
[2013-08-02 13:53:50]	phi.stream.rock.net	328	SongPlayed	3739	415
[2013-08-02 13:55:50]	ny.stream.rock.net	137	SongPlayed	4126	355
[2013-08-02 14:03:28]	phi.stream.rock.net	810	SongPlayed	6283	227
[2013-08-02 14:20:38]	bos.stream.rock.net	791	SongPlayed	3272	10172
[2013-08-02 14:20:41]	ny.stream.rock.net	69	SongPlayed	1508	208
[2013-08-02 14:27:39]	wa.stream.rock.net	230	SongPlayed	6693	246
[2013-08-02 14:33:16]	phi.stream.rock.net	104	SongPlayed	2706	262
[2013-08-02 14:37:04]	ny.stream.rock.net	99	SongPlayed	1908	280
[2013-08-02 15:09:24]	phi.stream.rock.net	880	SongPlayed	1833	15
[2013-08-02 15:17:52]	wa.stream.rock.net	787	SongPlayed	3116	123
[2013-08-02 15:33:02]	wa.stream.rock.net	86	SongPlayed	2479	40
[2013-08-02 15:33:20]	phi.stream.rock.net	34	SongPlayed	1157	131
[2013-08-02 15:34:01]	ny.stream.rock.net	808	SongPlayed	5067	30
[2013-08-02 15:38:44]	wa.stream.rock.net	791	SongPlayed	2403	363
[2013-08-02 15:51:38]	ny.stream.rock.net	34	SongPlayed	1700	230
[2013-08-02 15:56:43]	bos.stream.rock.net	579	SongPlayed	4635	-5
[2013-08-02 15:56:57]	phi.stream.rock.net	69	SongPlayed	4771	376
[2013-08-02 16:03:45]	ny.stream.rock.net	797	SongPlayed	2810	321
[2013-08-02 16:03:45]	ny.stream.rock.net	797	SongPlayed	2810	321
[2013-08-02 16:21:31]	phi.stream.rock.net	542	SongPlayed	1723	127
[2013-08-02 16:21:36]	ny.stream.rock.net	2	Follow	845
[2013-08-02 16:21:34]	bos.stream.rock.net	133	Follow	557
[2013-08-02 16:24:44]	phi.stream.rock.net	45	SongPlayed	180	262
[2013-08-02 17:14:11]	phi.stream.rock.net	793	SongPlayed	630	230
[2013-08-02 17:31:03]	phi.stream.rock.net	475	SongPlayed	3833	249
[2013-08-02 17:33:40]	phi.stream.rock.net	577	SongPlayed	2515	25
[2013-08-02 17:38:12]	bos.stream.rock.net	34	SongPlayed	2062	70
[2013-08-02 17:49:11]	bos.stream.rock.net	579	SongPlayed	4391	33
[2013-08-02 17:49:16]	phi.stream.rock.net	657	SongPlayed	1756	380
[2013-08-02 17:56:20]	ny.stream.rock.net	665	SongPlayed	4624	10411
[2013-08-02 18:00:55]	bos.stream.rock.net	880	SongPlayed	168	-21
[2013-08-02 18:06:12]	wa.stream.rock.net	251	SongPlayed	4442	231
[2013-08-02 18:27:31]	phi.stream.rock.net	524	SongPlayed	568	158
[2013-08-02 18:27:37]	ny.stream.rock.net	99	Follow	801
[2013-08-02 18:28:10]	wa.stream.rock.net	626	SongPlayed	6244	11
[2013-08-02 18:31:16]	ny.stream.rock.net	475	SongPlayed	5530	263
[2013-08-02 18:43:52]	phi.stream.rock.net	137	SongPlayed	1925	154
[2013-08-02 18:45:05]	bos.stream.rock.net	524	SongPlayed	6277	385
[2013-08-02 18:45:05]	wa.stream.rock.net	454	Follow	857
[2013-08-02 18:45:20]	wa.stream.rock.net	574	SongPlayed	5977	10137
[2013-08-02 18:54:27]	bos.stream.rock.net	791	SongPlayed	378	-23
[2013-08-02 19:09:07]	bos.stream.rock.net	45	SongPlayed	1347	194
[2013-08-02 19:32:03]	ny.stream.rock.net	574	SongPlayed	4552	47
[2013-08-02 19:41:10]	phi.stream.rock.net	577	SongPlayed	2816	74
[2013-08-02 20:00:22]	bos.stream.rock.net	321	SongPlayed	4162	181
[2013-08-02 20:13:25]	ny.stream.rock.net	99	SongPlayed	4550	182
[2013-08-02 20:13:58]	phi.stream.rock.net	475	SongPlayed	4500	416
[2013-08-02 20:14:03]	phi.stream.rock.net	518	Follow	747
[2013-08-02 20:14:06]	wa.stream.rock.net	110	Follow	563
[2013-08-02 20:20:29]	bos.stream.rock.net	574	SongPlayed	1863	60
[2013-08-02 20:31:59]	bos.stream.rock.net	366	SongPlayed	1402	208
[2013-08-02 21:41:05]	wa.stream.rock.net	367	SongPlayed	4013	176
[2013-08-02 21:41:13]	bos.stream.rock.net	607	Follow	547
[2013-08-02 21:41:09]	bos.stream.rock.net	379	Follow	30
[2013-08-02 21:45:07]	ny.stream.rock.net	884	SongPlayed	6430	125
[2013-08-02 22:05:43]	phi.stream.rock.net	138	SongPlayed	6107	418
[2013-08-02 22:13:38]	phi.stream.rock.net	982	SongPlayed	5070	143
[2013-08-02 22:21:13]	phi.stream.rock.net	80	SongPlayed	5010	326
[2013-08-02 22:53:58]	ny.stream.rock.net	138	SongPlayed	1513	106
[2013-08-02 22:54:02]	bos.stream.rock.net	859	Follow	421
[2013-08-02 23:06:07]	phi.stream.rock.net	371	SongPlayed	3446	265
[2013-08-02 23:06:07]	phi.stream.rock.net	371	SongPlayed	3446	265
[2013-08-02 23:22:28]	phi.stream.rock.net	665	SongPlayed	3820	130
[2013-08-02 23:24:03]	ny.stream.rock.net	626	SongPlayed	4016	139
[2013-08-03 00:18:20]	ny.stream.rock.net	810	SongPlayed	5091	218
[2013-08-03 01:08:05]	phi.stream.rock.net	810	SongPlayed	3043	198
[2013-08-03 01:44:00]	phi.stream.rock.net	34	SongPlayed	6520	209
[2013-08-03 02:36:28]	phi.stream.rock.net	306	SongPlayed	4261	10060
[2013-08-03 03:24:59]	phi.stream.rock.net	562	SongPlayed	3117	349
[2013-08-03 04:05:44]	phi.stream.rock.net	810	SongPlayed	4494	35
[2013-08-03 04:10:31]	bos.stream.rock.net	370	SongPlayed	306	395
[2013-08-03 04:26:51]	phi.stream.rock.net	875	SongPlayed	3406	62
[2013-08-03 04:28:12]	phi.stream.rock.net	853	SongPlayed	6077	212
[2013-08-03 04:28:12]	phi.stream.rock.net	853	SongPlayed	6077	212
[2013-08-03 05:04:18]	bos.stream.rock.net	797	SongPlayed	4188	75
[2013-08-03 05:13:47]	ny.stream.rock.net	797	SongPlayed	1083	INF
[2013-08-03 05:16:28]	ny.stream.rock.net	988	SongPlayed	4635	160
[2013-08-03 05:16:28]	wa.stream.rock.net	396	Follow	767
[2013-08-03 05:24:17]	bos.stream.rock.net	574	SongPlayed	5148	129
[2013-08-03 05:34:26]	bos.stream.rock.net	816	SongPlayed	5226	55
[2013-08-03 05:34:26]	bos.stream.rock.net	816	SongPlayed	5226	55
[2013-08-03 05:39:50]	bos.stream.rock.net	34	SongPlayed	6521	10114
[2013-08-03 06:17:03]	wa.stream.rock.net	69	SongPlayed	1020	321
[2013-08-03 06:29:46]	wa.stream.rock.net	295	SongPlayed	4816	417
[2013-08-03 06:29:47]	ny.stream.rock.net	735	Follow	707
[2013-08-03 06:29:52]	bos.stream.rock.net	297	Follow	593
[2013-08-03 06:43:56]	ny.stream.rock.net	787	SongPlayed	3950	INF
[2013-08-03 07:26:22]	wa.stream.rock.net	328	SongPlayed	3258	386
[2013-08-03 07:58:00]	wa.stream.rock.net	180	SongPlayed	1042	140
[2013-08-03 08:12:45]	wa.stream.rock.net	75	SongPlayed	337	195
[2013-08-03 08:19:55]	bos.stream.rock.net	417	SongPlayed	5269	24
[2013-08-03 08:22:56]	wa.stream.rock.net	884	SongPlayed	1732	234
[2013-08-03 08:24:18]	ny.stream.rock.net	911	SongPlayed	1238	96
[2013-08-03 08:31:44]	wa.stream.rock.net	137	SongPlayed	3658	341
[2013-08-03 08:32:08]	phi.stream.rock.net	69	SongPlayed	5103	339
[2013-08-03 08:36:00]	wa.stream.rock.net	604	SongPlayed	6327	161
[2013-08-03 08:46:48]	wa.stream.rock.net	977	SongPlayed	4230	184
[2013-08-03 08:46:53]	bos.stream.rock.net	513	Follow	859
[2013-08-03 08:54:53]	ny.stream.rock.net	115	SongPlayed	81	279
[2013-08-03 09:05:17]	wa.stream.rock.net	137	SongPlayed	6717	202
[2013-08-03 09:11:02]	ny.stream.rock.net	657	SongPlayed	1018	316
[2013-08-03 09:11:08]	ny.stream.rock.net	809	Follow	604
[2013-08-03 09:11:08]	ny.stream.rock.net	809	Follow	604
[2013-08-03 09:14:34]	bos.stream.rock.net	45	SongPlayed	3107	250
[2013-08-03 09:18:41]	wa.stream.rock.net	34	SongPlayed	469	307
[2013-08-03 09:18:50]	wa.stream.rock.net	960	Follow	784
[2013-08-03 09:18:45]	bos.stream.rock.net	682	Follow	878
[2013-08-03 09:25:02]	phi.stream.rock.net	295	SongPlayed	167	356
[2013-08-03 09:25:54]	phi.stream.rock.net	421	SongPlayed	617	119
[2013-08-03 09:39:38]	bos.stream.rock.net	683	SongPlayed	5780	185
[2013-08-03 09:39:45]	phi.stream.rock.net	8	Follow	656
[2013-08-03 09:42:09]	bos.stream.rock.net	657	SongPlayed	4273	291
[2013-08-03 09:44:02]	wa.stream.rock.net	604	SongPlayed	4083	213
[2013-08-03 09:44:07]	bos.stream.rock.net	797	SongPlayed	6161	164
[2013-08-03 09:44:07]	bos.stream.rock.net	797	SongPlayed	6161	164
[2013-08-03 09:44:07]	ny.stream.rock.net	897	Follow	138
[2013-08-03 09:44:10]	bos.stream.rock.net	261	Follow	417
[2013-08-03 09:44:15]	bos.stream.rock.net	861	Follow	641
[2013-08-03 09:44:14]	phi.stream.rock.net	608	Follow	642
[2013-08-03 09:49:27]	wa.stream.rock.net	80	SongPlayed	5906	299
[2013-08-03 09:51:23]	wa.stream.rock.net	808	SongPlayed	1700	58
[2013-08-03 10:05:08]	phi.stream.rock.net	607	SongPlayed	3147	119
[2013-08-03 10:05:08]	phi.stream.rock.net	607	SongPlayed	3147	119
[2013-08-03 10:05:49]	wa.stream.rock.net	367	SongPlayed	4447	-9
[2013-08-03 10:10:03]	bos.stream.rock.net	797	SongPlayed	2472	INF
[2013-08-03 10:20:42]	phi.stream.rock.net	808	SongPlayed	5866	265
[2013-08-03 10:21:17]	ny.stream.rock.net	557	SongPlayed	4059	102
[2013-08-03 10:21:17]	ny.stream.rock.net	557	SongPlayed	4059	102
[2013-08-03 10:24:30]	wa.stream.rock.net	791	SongPlayed	4787	294
[2013-08-03 10:25:47]	bos.stream.rock.net	634	SongPlayed	4590	198
[2013-08-03 10:39:58]	ny.stream.rock.net	724	SongPlayed	1808	165
[2013-08-03 10:40:55]	ny.stream.rock.net	808	SongPlayed	3461	363
[2013-08-03 10:41:00]	phi.stream.rock.net	970	Follow	165
[2013-08-03 10:41:02]	bos.stream.rock.net	251	SongPlayed	4411	294
[2013-08-03 10:51:19]	ny.stream.rock.net	791	SongPlayed	5076	INF
[2013-08-03 11:07:51]	wa.stream.rock.net	867	SongPlayed	315	303
[2013-08-03 11:07:54]	phi.stream.rock.net	143	Follow	180
[2013-08-03 11:09:08]	phi.stream.rock.net	258	SongPlayed	1692	413
[2013-08-03 11:11:22]	bos.stream.rock.net	99	SongPlayed	647	300
[2013-08-03 11:18:58]	ny.stream.rock.net	321	SongPlayed	3315	62
[2013-08-03 11:19:03]	phi.stream.rock.net	290	Follow	129
[2013-08-03 11:20:08]	wa.stream.rock.net	574	SongPlayed	3848	183
[2013-08-03 11:20:15]	bos.stream.rock.net	444	Follow	62
[2013-08-03 11:28:50]	phi.stream.rock.net	475	SongPlayed	2477	INF
[2013-08-03 11:50:38]	wa.stream.rock.net	251	SongPlayed	31	377
[2013-08-03 11:55:31]	phi.stream.rock.net	137	SongPlayed	5639	415
[2013-08-03 11:56:55]	phi.stream.rock.net	263	SongPlayed	1983	317
[2013-08-03 12:00:29]	bos.stream.rock.net	69	SongPlayed	6548	13
